STR_CONFIG_SETTING_TREE_PLACER_PERFECT                          :完善
STR_SCHDISPATCH_REMOVE_SCHEDULE_TOOLTIP                         :{BLACK}完全移除当前时刻表
STR_SCHDISPATCH_DUPLICATE_SCHEDULE                              :{BLACK}复制当前时刻表
STR_SCHDISPATCH_DUPLICATE_SCHEDULE_TOOLTIP                      :{BLACK}创建当前时刻表的副本
STR_SCHDISPATCH_APPEND_VEHICLE_SCHEDULES                        :{BLACK}追加其他载具的时刻表
STR_SCHDISPATCH_APPEND_VEHICLE_SCHEDULES_TOOLTIP                :{BLACK}自另一部载具中添加时刻表发车时间
STR_SCHDISPATCH_REUSE_DEPARTURE_SLOTS                           :复用发车时间
STR_SCHDISPATCH_REUSE_DEPARTURE_SLOTS_TOOLTIP                   :{BLACK}设置是否允许选定的发车时间被多次使用
STR_SCHDISPATCH_RENAME_DEPARTURE_TAG                            :重命名标签 #{NUM}
STR_SCHDISPATCH_RENAME_DEPARTURE_TAG_NAMED                      :重命名标签 #{NUM}：{STRING}
STR_SCHDISPATCH_RENAME_DEPARTURE_TAG_TOOLTIP                    :{BLACK}重命名发车时间标签（与条件性命令一起使用）
STR_SCHDISPATCH_RENAME_DEPARTURE_TAG_CAPTION                    :{BLACK}命名发车时间标签
STR_ERROR_CAN_T_RENAME_DEPARTURE_TAG                            :{WHITE}无法命名发车时间标签……
STR_SCHDISPATCH_MANAGE_SLOT                                     :{BLACK}管理发车时间
STR_SCHDISPATCH_REUSE_THIS_DEPARTURE_SLOT                       :复用发车时间
STR_SCHDISPATCH_REUSE_THIS_DEPARTURE_SLOT_TOOLTIP               :{BLACK}设置是否允许选定的发车时间被多次使用
STR_SCHDISPATCH_TAG_DEPARTURE                                   :标签 #{NUM}
STR_SCHDISPATCH_TAG_DEPARTURE_NAMED                             :标签 #{NUM}：{STRING}
STR_SCHDISPATCH_TAG_DEPARTURE_TOOLTIP                           :{BLACK}为选择的发车时间设置标签（与条件性命令一起使用）.
STR_SCHDISPATCH_NO_SCHEDULES                                    :{BLACK}没有时刻表
STR_SCHDISPATCH_SCHEDULE_ID                                     :{BLACK}时刻表 {NUM} / {NUM}
STR_SCHDISPATCH_NAMED_SCHEDULE_ID                               :{BLACK}{STRING} {NUM} / {NUM}
STR_SCHDISPATCH_RENAME_SCHEDULE_TOOLTIP                         :{BLACK}命名时刻表
STR_SCHDISPATCH_RENAME_SCHEDULE_CAPTION                         :{WHITE}命名时刻表
STR_ERROR_CAN_T_RENAME_SCHEDULE                                 :{WHITE}无法命名时刻表……
STR_SCHDISPATCH_MOVE_SCHEDULE                                   :{BLACK}更改时刻表在列表中的位置
STR_SCHDISPATCH_DATE_WALLCLOCK_TINY_FLAGGED                     :{TT_TIME}*
STR_SCHDISPATCH_SLOT_TOOLTIP                                    :{BLACK}{TT_TIME}
STR_SCHDISPATCH_SLOT_TOOLTIP_RELATIVE                           :（自开始 {TIME_HHMM} 后）
STR_SCHDISPATCH_SLOT_TOOLTIP_VEHICLE                            :{}载具发车时间
STR_SCHDISPATCH_SLOT_TOOLTIP_LAST                               :{}最近发车时间
STR_SCHDISPATCH_SLOT_TOOLTIP_NEXT                               :{}下一可用发车时间
STR_SCHDISPATCH_SLOT_TOOLTIP_REUSE                              :{}发车时间可被多次使用
STR_SCHDISPATCH_SLOT_TOOLTIP_TIME_SUFFIX                        :（{TT_TIME}）
STR_SCHDISPATCH_SLOT_TOOLTIP_TAG                                :{}标签 #{NUM}
STR_SCHDISPATCH_SLOT_TOOLTIP_TAG_NAMED                          :{}标签 #{NUM}：{STRING}

STR_SCHDISPATCH_SUMMARY_NO_LAST_DEPARTURE                       :{BLACK}线路最近没有发车。
STR_SCHDISPATCH_SUMMARY_VEHICLE_NO_LAST_DEPARTURE               :{BLACK}载具最近没有发车
STR_SCHDISPATCH_SUMMARY_DEPARTURE_DETAILS                       :（{STRING}）
STR_SCHDISPATCH_SUMMARY_DEPARTURE_DETAIL_SEPARATOR              :，{STRING}
STR_SCHDISPATCH_SUMMARY_DEPARTURE_DETAIL_WAS_FIRST              :最早发车时间
STR_SCHDISPATCH_SUMMARY_DEPARTURE_DETAIL_WAS_LAST               :最晚发车时间
STR_SCHDISPATCH_SUMMARY_DEPARTURE_DETAIL_TAG                    :标签 #{NUM}
STR_SCHDISPATCH_SUMMARY_DEPARTURE_DETAIL_TAG_NAMED              :标签 #{NUM}（{STRING}）

STR_SCHDISPATCH_SUMMARY_LAST_DEPARTURE_PAST                     :{BLACK}最后一班已于 {TT_TIME} 发车。
STR_SCHDISPATCH_SUMMARY_LAST_DEPARTURE_FUTURE                   :{BLACK}最后一班尚未发车，计划于 {TT_TIME} 发车。

STR_SCHDISPATCH_SUMMARY_VEHICLE_DEPARTURE_PAST                  :{BLACK}当前载具已于 {TT_TIME} 发车{STRING}。
STR_SCHDISPATCH_SUMMARY_VEHICLE_DEPARTURE_FUTURE                :{BLACK}当前载具尚未离开，计划于 {TT_TIME} 发车{STRING}。

STR_SCHDISPATCH_SUMMARY_L1                                      :{BLACK}预计时刻表至少需要 {COMMA} 辆载具。
STR_SCHDISPATCH_SUMMARY_L2                                      :{BLACK}本时刻表每 {STRING} 重复一次。
STR_SCHDISPATCH_SUMMARY_L3                                      :{BLACK}时刻表时间范围：{TT_TIME}-{TT_TIME}
STR_SCHDISPATCH_SUMMARY_L4                                      :{BLACK}在跳过发车时间前最多允许延误 {STRING}。
STR_SCHDISPATCH_SUMMARY_NOT_ENABLED                             :{BLACK}时刻表尚未激活
STR_SCHDISPATCH_SUMMARY_REUSE_SLOTS_ENABLED                     :{BLACK}所有发车时间可被多次使用
STR_SCHDISPATCH_SUMMARY_NEXT_AVAILABLE_DEPARTURE                :{BLACK}下一可用发车时间：{TT_TIME}。

STR_SCHDISPATCH_SLOT_OUTSIDE_SCHEDULE                           :{BLACK}在时刻表持续时间外有一个或多个发车时间。

STR_SCHDISPATCH_NOT_ASSIGNED_TO_ORDER                           :{BLACK}时刻表未分配至一项指令
STR_SCHDISPATCH_ASSIGNED_TO_ORDER                               :{BLACK}时刻表已分配至指令 #{NUM}：{STRING}.
STR_SCHDISPATCH_MORE_THAN_N_HOURS_IN_PAST                       :{BLACK}这是在 {NUM} 时或更长时间前。
STR_SCHDISPATCH_MORE_THAN_N_HOURS_IN_FUTURE                     :{BLACK}这是在 {NUM} 时或更长时间后。

STR_SCHDISPATCH_ADD_DEPARTURE_SLOTS_START                       :{BLACK}开始：
STR_SCHDISPATCH_ADD_DEPARTURE_SLOTS_STEP                        :{BLACK}历时：
STR_SCHDISPATCH_ADD_DEPARTURE_SLOTS_END                         :{BLACK}结束：

STR_SCHDISPATCH_QUERY_CLEAR_SCHEDULE_CAPTION                    :{WHITE}清除发车时间
STR_SCHDISPATCH_QUERY_CLEAR_SCHEDULE_TEXT                       :{WHITE}你确定清除这个时刻表的 {NUM} 项发车时间吗？

STR_SCHDISPATCH_QUERY_REMOVE_SCHEDULE_CAPTION                   :{WHITE}删除时刻表
STR_SCHDISPATCH_QUERY_REMOVE_SCHEDULE_TEXT                      :{WHITE}你确定删除这个时刻表吗？（包含了 {NUM} 项发车时间）

STR_ERROR_SCHDISPATCH_TRIED_TO_ADD_TOO_MANY_SLOTS               :{WHITE}一次性添加的发车时间过多
STR_ERROR_SCHDISPATCH_ADJUSTMENT_TOO_LARGE                      :{WHITE}发车时间调整幅度过大

STR_TOOLTIP_SEPARATION_CANNOT_ENABLE                            :{STRING}{}{}{STRING}
STR_ERROR_SEPARATION_MUTUALLY_EXCLUSIVE                         :{WHITE}计划调度、自动分离与班次均匀之间互不兼容，一次只能启用一项

STR_CANNOT_ENABLE_BECAUSE_UNBUNCHING                            :由于调度计划中有班次均匀指令而无法启用
STR_CANNOT_ENABLE_BECAUSE_SCHED_DISPATCH                        :由于已启用计划调度而无法启用
STR_CANNOT_ENABLE_BECAUSE_AUTO_SEPARATION                       :由于已启用自动分离而无法启用
STR_CANNOT_ENABLE_BECAUSE_TIME_UNITS_UNUSABLE                   :由于时间单位不可用而无法启用。{}在设置中启用“用分钟而不是日来表示时间”

STR_ERROR_UNBUNCHING_NO_UNBUNCHING_SCHED_DISPATCH               :{WHITE}……无法对已使用计划调度的载具应用班次均匀
STR_ERROR_UNBUNCHING_NO_UNBUNCHING_AUTO_SEPARATION              :{WHITE}……无法对已使用自动分离的载具应用班次均匀

# Modifier key toggle window
STR_MODIFIER_KEY_TOGGLE_CAPTION                                 :{WHITE}修饰键
STR_SHIFT_KEY_NAME                                              :{BLACK}Shift
STR_CTRL_KEY_NAME                                               :{BLACK}Ctrl
STR_MODIFIER_TOGGLE_SHIFT_TOOLTIP                               :{BLACK}点击以切换 <Shift> 键的状态
STR_MODIFIER_TOGGLE_CTRL_TOOLTIP                                :{BLACK}点击以切换 <Ctrl> 键的状态

STR_ERROR_TUNNEL_DISALLOWED_ROAD                                :{WHITE}此类型道路无法使用隧道

STR_REFIT_SHIP_PART_DROPDOWN_TOOLTIP                            :{BLACK}选择这艘船要重新配置的部分
STR_REFIT_WHOLE_SHIP                                            :整艘船
STR_REFIT_SHIP_PART                                             :第 {NUM} 部分

STR_VERY_REDUCED                                                :最大限度降低

STR_STATION_VIEW_RENAME_TOOLTIP_EXTRA                           :{BLACK}{STRING}{}（按住 <Ctrl> 键点击“{STRING}”以生成新的默认名字）。{}{}按住 <Ctrl> 键点击以与另一个站点交换名称
STR_ERROR_CAN_T_EXCHANGE_STATION_NAMES                          :{WHITE}无法交换站点名称……
STR_ERROR_STATIONS_NOT_IN_SAME_TOWN                             :{WHITE}……站点不在同一城镇
STR_ERROR_STATION_ATTACHED_TO_INDUSTRY                          :{WHITE}……站点已连接到工业

STR_RAIL_TOOLBAR_TOOLTIP_CONVERT_RAIL_EXTRA                     :{STRING}{}{BLACK}按住 <Ctrl> 键操作以转换单节轨道而不是整格轨道

STR_CONFIG_SETTING_ALLOW_SHARES                                 :允许购买其他公司的股份：{STRING}
STR_CONFIG_SETTING_ALLOW_SHARES_HELPTEXT                        :启用时允许买卖其它公司股份。被入股公司必须经营一定年限

STR_CONFIG_SETTING_MIN_YEARS_FOR_SHARES                         :公司可发售股份的最小已存续年份数：{STRING}
STR_CONFIG_SETTING_MIN_YEARS_FOR_SHARES_HELPTEXT                :设置公司可发售股份的最小已存续年份数
STR_CONFIG_SETTING_MIN_YEARS_FOR_SHARES_VALUE                   :{COMMA} 年
STR_CONFIG_SETTING_MIN_YEARS_FOR_SHARES_NO_MIN                  :没有最低年限

STR_COMPANY_VIEW_SHARES_OWNED_BY                                :{WHITE}（{COMMA}% 由 {COMPANY} 所有）

STR_COMPANY_VIEW_BUY_SHARE_BUTTON                               :{BLACK}购买其 25% 的股份
STR_COMPANY_VIEW_SELL_SHARE_BUTTON                              :{BLACK}出售其 25% 的股份
STR_COMPANY_VIEW_BUY_SHARE_TOOLTIP                              :{BLACK}购买此公司 25% 的股份，按住 <Shift> 键单击以显示所需资金
STR_COMPANY_VIEW_SELL_SHARE_TOOLTIP                             :{BLACK}出售此公司 25% 的股份，按住 <Shift> 键单击以显示预计收入

STR_ERROR_CAN_T_BUY_25_SHARE_IN_THIS                            :{WHITE}不能购买此公司的股份……
STR_ERROR_CAN_T_SELL_25_SHARE_IN                                :{WHITE}不能出售此公司的股份……
STR_ERROR_PROTECTED                                             :{WHITE}这个公司刚刚开业，还不能进行股权交易……

STR_TOWN_DIRECTORY_INFO                                         :{BLACK}{STRING}，城镇：{COMMA}

STR_GAME_OPTIONS_GUI_SCALE_MAIN_TOOLBAR                         :{BLACK}更大的主工具栏
STR_GAME_OPTIONS_GUI_SCALE_MAIN_TOOLBAR_TOOLTIP                 :{BLACK}增加主工具栏的大小

STR_CONFIG_SETTING_INTERFACE_TOOLTIPS                           :{ORANGE}工具提示

STR_CONFIG_SETTING_INSTANT_TILE_TOOLTIP                         :无需右键单击在视点中显示提示：{STRING}
STR_CONFIG_SETTING_INSTANT_TILE_TOOLTIP_HELPTEXT                :当显示工具提示设置为右键单击时，显示地图建筑信息（例如工业）而无需右键单击

STR_CONFIG_SETTING_TOWN_NAME_TOOLTIP_MODE                       :在视点工具提示中显示城镇名称：{STRING}
STR_CONFIG_SETTING_TOWN_NAME_TOOLTIP_MODE_HELPTEXT              :在属于城镇的道路和房屋中提示城镇
STR_CONFIG_SETTING_TOWN_NAME_TOOLTIP_MODE_OFF                   :关闭
STR_CONFIG_SETTING_TOWN_NAME_TOOLTIP_MODE_ON_IF_HIDDEN          :开启，如果城镇名已隐藏
STR_CONFIG_SETTING_TOWN_NAME_TOOLTIP_MODE_ALWAYS_ON             :始终开启

STR_CONFIG_SETTING_INDUSTRY_TOOLTIP_SHOW                        :显示工业提示：{STRING}
STR_CONFIG_SETTING_INDUSTRY_TOOLTIP_SHOW_HELPTEXT               :当指针悬停在工业上时显示相关信息
STR_CONFIG_SETTING_INDUSTRY_TOOLTIP_NAME                        :显示工业名称：{STRING}
STR_CONFIG_SETTING_INDUSTRY_TOOLTIP_NAME_HELPTEXT               :当指针悬停在工业上时显示工业名称
STR_CONFIG_SETTING_INDUSTRY_TOOLTIP_REQUIRED                    :显示可接收的货物：{STRING}
STR_CONFIG_SETTING_INDUSTRY_TOOLTIP_REQUIRED_HELPTEXT           :当指针悬停在工业上时显示工业可接收调度货物
STR_CONFIG_SETTING_INDUSTRY_TOOLTIP_STOCKPILED                  :显示已生产的货物：{STRING}
STR_CONFIG_SETTING_INDUSTRY_TOOLTIP_STOCKPILED_HELPTEXT         :当指针悬停在工业上时显示工业已生产的货物

STR_CONFIG_SETTING_INDUSTRY_TOOLTIP_PRODUCED                    :显示可生产的货物：{STRING}
STR_CONFIG_SETTING_INDUSTRY_TOOLTIP_PRODUCED_HELPTEXT           :当指针悬停在工业上时显示工业可生产的货物

STR_CONFIG_SETTING_DEPOT_TOOLTIP_MODE                           :车库工具提示：{STRING}
STR_CONFIG_SETTING_DEPOT_TOOLTIP_MODE_HELPTEXT                  :当指针悬停在车库上时显示工具提示
STR_CONFIG_SETTING_DEPOT_TOOLTIP_MODE_OFF                       :关闭
STR_CONFIG_SETTING_DEPOT_TOOLTIP_MODE_SIMPLE                    :简单
STR_CONFIG_SETTING_DEPOT_TOOLTIP_MODE_DETAILED                  :详细

STR_CONFIG_SETTING_WAYPOINT_VIEWPORT_TOOLTIP_NAME               :路点与浮标工具提示：{STRING}
STR_CONFIG_SETTING_WAYPOINT_VIEWPORT_TOOLTIP_NAME_HELPTEXT      :当鼠标悬停在路点或浮标上时在工具提示中显示其名称。
STR_CONFIG_SETTING_WAYPOINT_VIEWPORT_TOOLTIP_NAME_OFF           :关闭
STR_CONFIG_SETTING_WAYPOINT_VIEWPORT_TOOLTIP_NAME_ON_IF_HIDDEN  :如果路点名称已隐藏则开启
STR_CONFIG_SETTING_WAYPOINT_VIEWPORT_TOOLTIP_NAME_ALWAYS_ON     :始终开启

STR_CONFIG_SETTING_STATION_VIEWPORT_TOOLTIP_NAME                :站点工具提示：{STRING}
STR_CONFIG_SETTING_STATION_VIEWPORT_TOOLTIP_NAME_HELPTEXT       :当指针悬停站点上时显示工具提示
STR_CONFIG_SETTING_STATION_VIEWPORT_TOOLTIP_CARGO               :显示站点货物：{STRING}
STR_CONFIG_SETTING_STATION_VIEWPORT_TOOLTIP_CARGO_HELPTEXT      :显示站点评价和货物总量
STR_CONFIG_SETTING_STATION_VIEWPORT_TOOLTIP_NAME_OFF            :关闭
STR_CONFIG_SETTING_STATION_VIEWPORT_TOOLTIP_NAME_ON_IF_HIDDEN   :如果站点名称已隐藏则开启
